2355411, 4455.22
1824912, 8328.78
2040590, 16616.44
1245139, 11323.71
1806422, 12060.77
2355758, 2446.96
1358055, 17794.91
2355507, 4455.22
2202991, 3058.70
2238704, 2089.12
2351209, 4455.22
2212447, 4180.66
2351768, 6627.43
1431784, 4320.12
2205469, 4180.66
1722815, 11323.71
1279800, 11629.58
1740574, 12663.62
1940609, 9585.67
1147511, 12512.71
2057279, 12527.75
1022235, 12527.75
1199586, 15806.58
2356477, 1945.07
1960880, 7430.61
1926784, 9877.98
2263986, 2006.73
1466329, 15806.58
1598513, 5554.83
1813438, 7430.61
1984862, 2641.55
2326708, 4180.66
2182452, 6627.43
2212466, 5434.85
1675344, 8885.51
1103481, 13410.88
2352336, 9585.67
1103046, 10726.03
1129632, 9229.59
1910500, 6918.24
1644517, 3301.93
2038465, 16697.76
1771771, 6580.61
1437421, 12958.94
1810309, 12512.71
1039781, 10776.15
2359357, 2446.96
1260506, 12214.89
1145393, 12149.70
1391423, 4964.43
1070570, 4944.90
1193493, 16325.34
1900802, 12512.71
1582740, 6067.81
2086866, 3658.25
2206687, 4180.66
1861601, 6837.25
1310432, 6333.60
1925869, 11629.58
1655386, 12060.77
1665922, 15444.09
1059730, 3329.21
1618066, 9877.98
2200353, 2431.33
2234671, 5697.61
1644924, 12512.71
1066003, 2324.05
1775911, 4598.27
2351738, 5208.93
1325265, 17200.20
2086825, 2624.67
2155223, 4455.22
1858635, 5151.02
1186962, 11323.71
1003733, 3780.59
2350576, 4455.22
1413741, 2729.66
1484590, 3121.76
1360174, 9877.98
1839499, 3150.71
2230811, 0.00
1004503, 2099.74
1811026, 3906.70
1422184, 4513.12
1648878, 12629.26
1316089, 9535.10
1628614, 12060.77
1471961, 12060.77
2215048, 2446.96
1497681, 3121.76
1398513, 3301.93
1999828, 21980.42
2355303, 6627.43
2352411, 4455.22
1748698, 9877.98
2350545, 4455.22
1326331, 4597.58
2350724, 6627.43
2356128, 2446.96
1944742, 9585.67
1524383, 3323.17
1087013, 6837.25
2357397, 1945.07
1982188, 17641.71
1719983, 4153.96
1114551, 9169.89
2219598, 5208.93
1382885, 17699.42
2350517, 4455.22
1737045, 14843.37
1474274, 7436.80
1136329, 12060.77
1308100, 7994.33
2340558, 5742.14
1124168, 2946.72
1434412, 12060.77
1213481, 9585.67
1769044, 12512.71
1068248, 8905.66
1353940, 6095.86
1103889, 12512.71
1012427, 3847.96
2019249, 5383.52
2355163, 9585.67
1633744, 6627.43
1122844, 4757.50
1638275, 5646.82
1465263, 12512.71
1412983, 3241.10
1178196, 21027.71
2357450, 4455.22
1929398, 7311.25
2064988, 15806.58
2081996, 2526.15
2214581, 6627.43
2355070, 6627.43
1337949, 7677.61
1024778, 17718.31
1117922, 6333.60
1088218, 4757.50
1923671, 15806.58
1052178, 2624.67
1582704, 6580.61
1899198, 5379.78
1332397, 3432.24
2012326, 4033.56
1345828, 4455.22
1879301, 5867.05
1273158, 11323.71
2240078, 6962.34
1092990, 11629.58
1156520, 5991.00
1014093, 16616.44
1527251, 5867.05
1148976, 5499.23
1246616, 20684.48
2082890, 3962.32
1729692, 11629.58
1707792, 31636.73
2355983, 4241.05
1871796, 7728.43
1015772, 3483.08
2350481, 9585.67
1251616, 3780.59
1030931, 6859.94
2216866, 5208.93
1103574, 3224.22
1834322, 21172.09
1903665, 11699.32
2227108, 2234.33
1972238, 2414.70
1849631, 5208.93
2355735, 2446.96
1463694, 6365.73
2359257, 2446.96
2356016, 4241.05
1722020, 7098.43
1699225, 15806.58
1378152, 6627.43
1556058, 5867.05
2084928, 2641.55
1163351, 11629.58
2085710, 2641.55
1865129, 8878.69
2061227, 7969.78
1211974, 8673.11
1770401, 11323.71
1629865, 7430.61
1730485, 4944.90
1562861, 17053.11
1919491, 9601.63
1662892, 11629.58
1173430, 4157.95
1083082, 6424.60
1537571, 8971.73
2007076, 6720.96
1746834, 15806.58
1941455, 18098.27
2072345, 4001.88
1042636, 7294.33
1726939, 5281.14
1848768, 12060.77
1927248, 5720.72
1579349, 6244.43
2351152, 4455.22
1942313, 3894.80
1169415, 18024.72
1821420, 5157.63
2262747, 2446.96
1501586, 12060.77
2358018, 2446.96
1483960, 9171.24
1595419, 5112.67
2350592, 5208.93
1077087, 5207.14
1585890, 11323.71
1708529, 20598.46
1432311, 11474.52
1079066, 8073.56
1024959, 4447.51
2029743, 5767.53
1404729, 11323.71
1979939, 10356.91
1255891, 9877.98
1849345, 6466.60
1052151, 5211.30
1171251, 2414.70
1685464, 3655.48
1636486, 3061.65
1503158, 7728.43
1029827, 12289.22
2000499, 4455.22
2040551, 5731.29
1943725, 7512.01
1664189, 30944.07
2359927, 2446.96
1686290, 25121.22
1252283, 4455.22
1552398, 2542.40
1084934, 5360.23
1437931, 9877.98
1766515, 3822.03
1815634, 12512.71
1523765, 21495.65
1250776, 16248.12
1055066, 4605.72
1080867, 3305.12
1374502, 18177.92
1220486, 24711.87
1062264, 19440.48
1606571, 19342.38
1245563, 8306.11
1161936, 4286.88
1346141, 11629.58
1972653, 8495.64
2354457, 6627.43
1998735, 5258.72
1280204, 8354.52
1249619, 19684.05
2356636, 2446.96
1089525, 11629.58
1294737, 4810.63
1185480, 10185.22
1784208, 2414.70
1811868, 11323.71
1481608, 11842.06
1253624, 9386.71
1373232, 21161.37
2358037, 2446.96
1978154, 13095.48
1837758, 10782.50
1887920, 12512.71
2352156, 6627.43
1985662, 5867.05
1038742, 4902.92
1954510, 6837.25
1918426, 5112.67
1148428, 17223.51
1746262, 10503.66
1501759, 17053.11
1272767, 19618.01
2351856, 5208.93
1118553, 3241.10
1136836, 15806.58
1330289, 9197.29
2067768, 6258.40
1031301, 5816.17
2011617, 2650.87
1370469, 6333.60
2213336, 6354.60
2003392, 2729.66
1957123, 8630.04
1426694, 13998.17
1275978, 4641.86
2352445, 6627.43
1370391, 6256.36
2358764, 4455.22
1944846, 5383.52
1497190, 9877.98
2088904, 3301.93
1703562, 16952.79
2347607, 2806.08
1700643, 7994.33
1585851, 6333.60
1533203, 6837.25
1373809, 13403.89
1483021, 0
1410946, 15806.58
1433404, 16325.34
2214710, 2836.38
1257175, 6627.43
1261213, 4679.12
1719445, 11978.71
1684520, 6466.60
1257268, 9877.98
2214687, 2446.96
1287569, 5560.72
1656106, 4688.40
1883396, 13410.88
2352214, 6627.43
1156452, 5360.23
1602939, 18756.78
1654844, 4601.43
1763421, 4601.43
1964568, 11629.58
1619994, 9585.67
1737911, 9585.67
1749617, 12060.77
1622000, 9585.67
1032746, 17240.13
1902063, 9585.67
2017476, 5434.85
1399580, 3097.72
1966997, 6580.61
2007700, 2962.82
2091856, 3301.93
1133807, 3847.95
1500021, 4455.22
1318424, 6837.25
2350589, 6627.43
1711238, 7728.43
1325721, 3301.93
2355010, 6627.43
2214516, 6627.43
1343266, 12760.12
1345124, 4157.95
1905050, 9877.98
1361290, 12512.71
1819494, 12214.89
2261881, 6627.43
1078668, 6820.80
1093673, 8073.56
1338259, 22206.83
1606942, 3998.03
1212964, 13112.26
1370390, 11497.94
1400299, 17983.30
1272153, 12531.47
1576237, 4544.05
2070739, 4447.51
1707147, 4157.95
2064546, 6926.96
2359630, 2446.96
1968055, 4455.22
1740701, 4401.04
1900803, 12264.60
1298735, 10654.29
2215795, 9585.67
1985529, 11629.58
2214953, 4455.22
1881920, 3797.98
1310775, 13410.88
1437008, 8073.56
1236639, 7287.00
1265790, 16952.79
1349584, 18138.30
1441397, 7380.95
1549466, 12527.75
1656593, 11535.65
2066560, 4944.90
2019777, 9585.67
1970521, 11323.71
1351841, 17359.46
1554337, 9877.98
1697461, 12958.94
1988580, 5460.50
1552418, 8073.56
2204472, 4780.21
1852588, 16325.34
1932885, 2627.19
2352745, 6627.43
1397580, 8958.28
1661460, 6498.88
1194630, 4065.79
1226089, 7729.18
2215387, 5434.85
1083159, 3564.51
1927261, 7459.49
1053148, 10776.15
1893851, 11629.58
2356116, 2970.15
1330677, 3301.93
1256641, 5867.05
1745269, 13212.03
1837257, 6333.60
1272531, 8630.04
2213452, 10476.85
1431829, 9877.98
2020707, 3037.78
2091601, 6859.94
1096409, 11139.55
1851279, 10623.57
1257966, 7262.62
1849244, 6837.25
1731043, 6966.86
1441627, 0
1029616, 0
2064764, 17053.11
1012514, 11629.58
1222688, 6627.43
1975981, 5060.42
2355310, 4455.22
1044683, 9585.67
1819043, 20117.83
1898469, 5867.05
1659277, 4154.11
2351715, 4455.22
1764831, 5867.05
1221096, 7430.61
1377550, 8271.72
2225115, 0
2236813, 3527.89
2356610, 2202.26
1852849, 12512.71
1281667, 5784.80
1735563, 12060.77
1654000, 7897.96
1988926, 12512.71
1468144, 9877.98
1798707, 3532.73
1397145, 7095.93
1610725, 2641.55
2353464, 6627.43
1765222, 16697.76
1555237, 18484.33
1758748, 9862.49
1291098, 3434.01
1318621, 5208.93
1810239, 18532.89
1179136, 18876.84
2015466, 5867.05
2091364, 3434.01
1288366, 6333.60
2356473, 3121.76
2353815, 6627.43
1361127, 4155.79
2352619, 6627.43
1770969, 6333.60
1157733, 4455.69
1630559, 5867.05
2055921, 9567.23
1225842, 9585.67
2017702, 6837.25
1187487, 10109.41
1643247, 12958.94
1555792, 5406.69
2220861, 5682.26
1647782, 5867.05
1472896, 3821.15
2230634, 5208.93
1985359, 7226.75
2356600, 2691.66
1655143, 20739.52
1023273, 18950.61
2358198, 2446.96
1055589, 12060.77
1301161, 5867.05
1326559, 9730.85
1069404, 5867.05
1949375, 29950.84
1700361, 7103.91
1101549, 6318.36
1213195, 12958.94
1835163, 12225.07
1967492, 12221.88
1342159, 9877.98
2067638, 3970.17
1683168, 8349.32
1865551, 16032.37
2032688, 4455.22
2207370, 9585.67
1126582, 16032.37
1074569, 3998.03
1335385, 3906.18
1402148, 12745.81
1784110, 12512.71
1124487, 13403.89
1127630, 3658.25
1066624, 6627.43
2075960, 15806.58
1398082, 12958.94
1233961, 2624.67
1750803, 5570.30
1711087, 18686.55
2353990, 6627.43
1732938, 9877.98
1135651, 5867.05
1329355, 8140.05
2058241, 16325.34
2354354, 4455.22
1214159, 15806.58
2356998, 4180.66
1786910, 2727.03
2359114, 2446.96
1026276, 5360.23
1049535, 11323.71
1959199, 7399.35
2351420, 4455.22
1249088, 6859.94
1180191, 17240.13
2018860, 12060.77
1857035, 4153.96
2358897, 2202.26
1448980, 8004.99
1218296, 4001.88
2025847, 4652.43
1841017, 7131.00
1330709, 9877.98
1085653, 13410.88
1281826, 12060.77
2353958, 4455.22
1884701, 11323.71
1682742, 3241.10
2222036, 6100.11
2046533, 8073.56
2351710, 6627.43
1674999, 7677.61
2251283, 0
1167045, 13647.38
1897421, 11629.58
1696846, 3434.01
1067796, 3797.98
1594375, 4334.44
1559955, 6466.60
1378692, 12512.71
1210507, 17641.71
2352036, 6627.43
2336959, 6627.43
1228852, 2641.55
1325095, 6859.94
1216126, 9116.03
2084667, 3191.60
1830780, 17414.53
1993798, 8073.56
1745253, 5867.05
1599359, 3434.01
1548106, 2624.67
2357578, 4241.05
1383382, 9877.98
2019287, 12060.77
1227790, 10483.84
2244055, 4209.12
1483426, 12631.89
2358040, 4455.22
2358105, 2446.96
1596355, 12060.77
1954574, 11323.71
1977009, 3181.04
1209407, 2833.38
1778530, 7015.68
1357186, 18961.55
2089248, 2641.55
1620703, 16325.34
1312708, 9585.67
2355090, 6627.43
1915083, 4256.55
2359628, 3552.08
1591079, 5208.93
2359198, 2446.96
1699644, 12512.71
2023767, 6627.43
1775573, 7282.43
1428354, 4455.22
1517256, 4153.96
1047395, 12512.71
1507544, 4663.65
1628586, 8971.73
2352162, 6627.43
1443221, 18205.64
1091907, 9877.98
2097213, 5434.85
1523996, 12512.71
2212626, 5208.93
1541138, 2720.05
1173366, 8630.04
1865847, 12512.71
1738677, 2519.68
1416234, 12527.75
2032781, 8630.04
1861149, 5752.79
1856722, 20598.46
1970458, 12060.77
1818988, 2641.55
1914165, 4320.12
1537819, 15806.58
1426176, 12060.77
1624843, 3224.22
2038114, 5867.05
2358579, 2202.26
1008290, 4757.50
2232489, 3527.89
1880072, 12060.77
1527059, 7892.64
2213587, 2446.96
1155148, 12512.71
1916864, 3078.37
1917184, 6095.86
2087568, 2641.55
2351178, 5208.93
1706964, 6118.86
2350925, 5208.93
1960860, 29789.89
1458166, 11323.71
2352354, 6627.43
2354381, 4455.22
2216859, 9585.67
1925004, 6837.25
2354231, 6627.43
1534978, 9585.67
1377786, 16325.34
1677054, 3434.01
2351059, 4455.22
1835238, 11323.71
1457138, 3301.93
1855275, 9585.67
1089035, 16907.52
1834134, 25772.58
2355228, 6627.43
1769295, 6627.43
1289757, 6837.25
1611737, 5867.05
2352680, 4455.22
1542010, 3181.04
1670245, 6711.74
1901807, 8673.11
2213437, 4780.21
1287948, 13533.81
1303285, 16020.99
2048624, 3769.41
1005273, 5208.93
1549816, 12060.77
1469218, 22990.71
1532203, 5208.93
1189712, 3169.86
2046154, 5208.93
2353614, 2236.29
1345376, 5138.20
1523894, 4320.12
1157562, 2624.67
1326948, 5867.05
1364449, 7897.96
2014163, 3241.10
2051923, 3703.52
1211340, 17053.11
2352782, 6627.43
1229902, 2624.67
1695772, 2833.38
1390666, 6627.43
1080250, 4525.19
1266135, 15897.44
1748389, 9877.98
2114858, 4455.22
1204115, 5083.57
1680881, 6627.43
1740999, 23828.60
1947152, 13095.48
2353209, 6627.43
1546074, 9585.67
1852658, 18679.05
1511793, 3149.96
1066114, 16325.34
1400225, 12229.13
1757598, 12277.36
2084446, 6627.43
1644874, 9197.80
2056678, 15806.58
1353814, 3181.04
2020611, 10183.85
2236649, 4455.22
1030785, 6837.25
1456956, 4157.95
1967251, 7525.60
2263917, 5742.14
1787124, 15806.58
1673226, 9513.58
1832505, 8328.78
1581875, 3998.03
1150647, 11323.71
2351984, 6627.43
1406393, 20940.04
2353277, 6627.43
2359091, 2446.96
2164749, 2446.96
2355164, 4209.12
2198408, 1945.07
1853762, 22499.18
2050835, 5867.05
1092550, 6581.01
1660650, 5353.39
1900088, 20119.69
1511460, 6466.60
2249667, 9585.67
2090041, 4455.22
1432259, 5867.05
1975692, 12221.88
1479788, 3421.40
1570468, 12060.77
2239056, 4180.66
2356430, 2446.96
2353611, 4455.22
1537032, 5181.45
1245238, 12060.77
1339518, 3851.66
1640982, 6837.25
1518482, 15806.58
2332036, 2446.96
1521339, 18131.31
1663448, 7380.95
1254739, 13112.26
1893718, 5543.66
1842849, 11323.71
1264157, 8453.97
2351581, 6627.43
1034730, 3837.90
1040519, 5867.05
1399267, 15806.58
1131450, 2624.67
2354626, 23125.26
1425090, 18637.53
2218516, 10483.84
2351248, 9585.67
1779686, 4022.79
1570012, 9877.98
2351504, 6627.43
1849980, 14622.50
1142716, 15941.05
2091396, 6859.94
2351878, 9585.67
2356897, 4455.22
2358658, 2446.96
1235051, 11323.71
1777498, 12060.77
1240247, 13410.88
1379312, 6758.23
1600244, 3540.12
1944757, 2796.64
1350688, 3901.48
1645747, 11524.47
1608217, 7262.62
1527704, 9585.67
1246965, 4033.56
1316053, 3562.37
2040350, 9585.67
1555992, 6580.61
1653114, 18446.05
1945036, 8630.04
1273919, 9585.67
1112938, 6627.43
1617668, 7262.62
1392716, 12221.88
1739667, 4157.95
1400916, 3279.35
1502355, 9877.98
1790607, 21930.65
1060555, 12512.71
1188685, 12512.71
1417696, 0.00
1027025, 9585.67
1919569, 8475.39
1110437, 6501.53
1996161, 4806.19
1896875, 9585.67
1874435, 7430.61
2266417, 3117.22
1388235, 16325.34
2214873, 6034.40
2047080, 3241.10
1633379, 6859.94
2358077, 3762.59
2206311, 3306.11
1457598, 12512.71
1047329, 6354.60
2066277, 12631.89
1397200, 4513.12
1813181, 9877.98
1941115, 2814.00
1916070, 5867.05
1106479, 12512.71
1301999, 7380.95
1490589, 12512.71
2031633, 6498.88
1932347, 4652.43
1175682, 4320.12
1335798, 4095.37
1795625, 11323.71
1652434, 17122.90
1933739, 4001.88
1752791, 7430.61
1167349, 12421.17
1648532, 4724.69
1477836, 15806.58
1164484, 8004.99
2359676, 3117.22
1848894, 17871.51
2355410, 4455.22
1916023, 3566.08
1158251, 2643.73
1141635, 16096.46
2216399, 2528.59
1065873, 8073.56
1463293, 6520.20
1158925, 18637.54
2351073, 6627.43
1993694, 6831.01
1715810, 17056.75
1637094, 16952.79
1630301, 10207.41
1069643, 16325.34
1228762, 3549.34
1357708, 16032.37
1972803, 4764.81
2025116, 10913.94
1002701, 11629.58
2086824, 3241.10
1345520, 16523.35
1423236, 7103.91
1072861, 4320.12
1016492, 21060.94
2355152, 6627.43
2021719, 4447.51
1757317, 8971.73
1355347, 5049.13
1729091, 5767.53
1504033, 11629.58
1565685, 5867.05
1078840, 12512.71
1474092, 11323.71
1768428, 11765.45
2182524, 4180.66
1592852, 16952.79
1687201, 22367.84
1629527, 13410.88
2083388, 6627.43
1879607, 12189.39
1287237, 12512.71
1092304, 11629.58
1248071, 15806.58
2215311, 6627.43
1171247, 6354.60
1578538, 12512.71
1398855, 9877.98
1563266, 4455.22
1156291, 19326.24
1995532, 10623.57
1717636, 12060.77
1679552, 6831.01
1083095, 11323.71
1341050, 7936.65
2352065, 5208.93
1563202, 8971.73
1435596, 13095.48
2003281, 17794.91
1586221, 2729.66
1791018, 12512.71
1457107, 6828.02
1632907, 12060.77
1653800, 17223.51
1338186, 13410.88
1140077, 4513.12
1521248, 5958.59
2204925, 10483.84
1222153, 12398.09
1456232, 6580.61
2240472, 5434.85
1245457, 19326.24
1938203, 5867.05
1499214, 8160.79
1330573, 3301.93
2357927, 2970.15
1012354, 6627.43
2351629, 6627.43
1574145, 4559.41
1186072, 5843.07
2204548, 6627.43
2215604, 6034.40
2234924, 4455.22
1612915, 8475.39
1806830, 3742.79
1740793, 3119.23
1415760, 5942.39
2073548, 3014.25
1092872, 5360.23
2359312, 2039.13
1469390, 5259.43
2216552, 5016.79
1145812, 12872.70
2214025, 4864.98
1294722, 5867.05
1789421, 3014.25
1402062, 17170.04
1444232, 4455.22
1154366, 6627.43
1362443, 18539.88
1795499, 22186.54
1478371, 7262.62
1378223, 17850.96
1725930, 11323.71
2171839, 9585.67
1763901, 3677.92
1510228, 2414.70
2353613, 6627.43
1697328, 5867.05
1669781, 12512.71
1089084, 5643.89
1777556, 6837.25
1442240, 4451.21
1903515, 5189.41
1409761, 19846.43
1015266, 11825.77
1204203, 8630.04
1125494, 7703.46
1222281, 9171.24
1496057, 6933.15
1253047, 3940.54
1556903, 9729.70
1927159, 18539.88
1009809, 21762.84
1366721, 5867.05
1518522, 12189.39
1726700, 4679.12
1863647, 9169.89
2358248, 2446.96
1998925, 6627.43
1057916, 12071.86
1439129, 5867.05
1996287, 2414.70
1994348, 3847.96
1079933, 5867.05
1147972, 16325.34
2200416, 5742.14
1507968, 7308.00
1388745, 2946.72
1207046, 6330.31
2355139, 9585.67
1300315, 3428.45
1144054, 6333.60
1998115, 3546.27
1277087, 16325.34
1179998, 9585.67
1660740, 21172.09
1007038, 3847.96
1142749, 8271.72
1360517, 12060.77
1593573, 4001.88
1120512, 12060.77
2352874, 6627.43
1738811, 7521.54
1310069, 6665.70
1782708, 7525.60
1285707, 18539.88
1897564, 11629.58
1908059, 10207.50
1703676, 5867.05
1095224, 3181.04
1021439, 3788.00
1750102, 12512.71
2213620, 6627.43
1685186, 17803.42
1732765, 3637.33
1194344, 6466.60
1220254, 12060.77
2030464, 2526.15
2027986, 10504.02
1080293, 9877.98
1520418, 11323.71
1572888, 2606.71
2351085, 6627.43
2063407, 4628.98
1409624, 5113.33
1287925, 12512.71
1302499, 12060.77
2248656, 0
2091949, 6627.43
1085165, 12512.71
1123139, 16325.34
1713831, 10776.15
2078582, 0
1044406, 18686.55
1806897, 8128.12
1502858, 5632.58
1682758, 17948.12
1854043, 3998.03
1363839, 17718.31
1410044, 12060.77
1339310, 9877.98
1023708, 8519.13
1329299, 8630.04
1979913, 13095.48
2347401, 5697.61
1925151, 3058.70
1022042, 3014.25
2023498, 6673.03
1023710, 5594.18
1117746, 5208.93
2351899, 4455.22
2216283, 6627.43
1596348, 2414.70
1871458, 11323.71
1133412, 4893.06
1972721, 13553.55
1176653, 5051.21
1869858, 9877.98
1238129, 12512.71
2216823, 9585.67
1784117, 10356.91
1113798, 18024.72
1188039, 6933.15
1165590, 2641.55
1833470, 3178.00
2204413, 3121.76
1135853, 3301.93
2352897, 5208.93
1579941, 5867.05
1321859, 3980.04
1700729, 4358.71
2060161, 3301.93
1074940, 8306.11
1973507, 6723.36
1869619, 6831.01
2353904, 9585.67
1118057, 7380.95
1088564, 6831.01
1547178, 3456.09
1260463, 12060.77
1720506, 16523.35
1433437, 3301.93
1909115, 10776.15
1702458, 2641.55
1075972, 10126.76
2088911, 3434.01
1504832, 6466.60
1299403, 4447.51
1833878, 16170.46
1972805, 18714.14
2358508, 2039.13
1677609, 2833.38
2358555, 2446.96
2051055, 11323.71
2053051, 3301.93
1310537, 9877.98
1431150, 10953.27
1940192, 17223.51
1000676, 16837.78
1098388, 3198.43
1301813, 19927.62
1007293, 4889.21
1152378, 4001.88
2080727, 3901.48
1417004, 5928.66
1625126, 9166.87
1917621, 12958.94
1602809, 4757.50
2058341, 13759.98
1822562, 10646.27
2083271, 5434.85
1090451, 14649.23
2034007, 17718.31
1580945, 3434.01
1028356, 3847.96
2004705, 16113.97
1552507, 12221.88
1102132, 9877.98
1625225, 20284.76
1062351, 5247.20
1908137, 18024.72
2214661, 5353.39
1158430, 9877.98
1041658, 5049.13
1792386, 4601.43
1757808, 3564.51
1402481, 2508.87
1482585, 5715.84
1481564, 4139.67
1137311, 4652.43
1269110, 20663.41
1653309, 4059.98
1426832, 11323.71
1215435, 12512.71
1800496, 3650.05
1206087, 19070.25
1141406, 16142.33
1210456, 11629.58
1871113, 11323.71
1659930, 7746.42
1595260, 9668.43
1770241, 11629.58
1689952, 7600.32
1917163, 8151.47
1231085, 16834.78
1704999, 9877.98
1433574, 4157.95
2354451, 9585.67
1107005, 5867.05
2260908, 4209.12
1687519, 4033.56
1434552, 17216.52
1787971, 12483.39
1487249, 5315.10
2351154, 5208.93
2215770, 4780.21
2085462, 2414.70
2212475, 9585.67
1522030, 3273.60
1331450, 6627.43
2040339, 20759.79
1419269, 13530.06
1062577, 17421.52
1645061, 4845.54
1280498, 4680.55
1640037, 2684.83
1771967, 11261.53
1744267, 17976.43
1094408, 5537.39
1821439, 16325.34
1727487, 12512.71
2035709, 4919.67
1768184, 6007.61
1430987, 5165.88
1002069, 15580.43
1728767, 22782.82
1496380, 16952.79
1756458, 3687.72
1900405, 4659.17
1847293, 4282.18
1146825, 8971.73
1496926, 12770.72
1628844, 7865.83
1623326, 7436.80
1789422, 22499.18
1086568, 12493.03
1550769, 17850.96
1403872, 5867.05
1234521, 12060.77
1005192, 6627.43
1211055, 11262.29
1128119, 11485.52
1107205, 0
1673836, 3181.04
1023026, 6137.83
1858518, 6723.36
2045450, 6627.43
1874718, 9585.67
1133905, 8526.00
1009644, 3329.21
2011870, 4486.27
1869830, 17995.52
1226753, 3078.37
1836337, 19846.43
1942214, 12512.71
1668215, 9877.98
1598246, 18686.55
1189175, 3241.10
1655545, 3555.38
1686020, 4652.43
1292339, 5032.21
1340400, 7380.95
1767122, 3301.93
1271039, 3198.43
1020276, 19556.77
1271103, 5235.21
1869065, 6466.60
2352534, 5208.93
1928697, 8271.72
1353061, 1945.07
1293869, 13678.25
1680938, 3189.83
2359343, 4180.66
1323374, 3181.04
2077856, 4209.12
1820610, 4944.90
1399113, 7425.27
1019533, 17794.91
1901139, 2888.96
2357399, 2202.26
1985927, 11684.00
1281441, 7436.80
1832935, 3413.55
1272708, 17780.88
1367005, 6627.43
1948908, 4559.41
2339802, 3527.89
1254382, 4872.00
2347113, 3117.22
2215033, 6627.43
1612155, 2946.72
1284952, 9585.67
1769118, 8073.56
1860490, 12221.88
1112128, 6318.36
1962469, 6831.01
2354797, 4455.22
2357380, 2446.96
2357990, 4180.66
1007585, 15806.58
2359702, 2446.96
1761714, 2412.83
1172266, 5360.23
1686485, 9386.71
2350322, 4455.22
2030096, 17421.52
1908741, 9585.67
1727200, 9877.98
2351434, 4455.22
1088620, 16325.34
1827548, 7223.18
1675616, 6627.43
1478998, 16325.34
1768608, 3301.93
1025350, 12512.71
1740365, 3678.19
2087593, 4241.05
1228338, 6538.00
1345286, 6758.23
2350437, 6627.43
1343448, 6498.88
2073384, 4753.51
1289938, 8349.27
1346367, 2641.55
2083955, 4325.19
1623121, 20658.33
1545811, 16325.34
2091737, 2641.55
1469606, 3119.23
1524614, 17359.46
1687050, 5899.09
1008875, 6333.60
1274601, 20653.33
1674722, 4861.61
1717358, 3301.93
1989348, 17216.52
1535095, 9877.98
1806773, 5873.12
2356788, 3762.59
1061573, 2962.82
1173973, 3434.01
1541824, 5867.05
1133447, 7525.60
1983282, 7430.61
1670917, 18177.92
1163849, 7430.61
1136799, 15806.58
1600914, 21722.97
1171447, 9877.98
1887203, 17251.44
1283278, 4652.43
2006422, 20525.64
1955947, 7262.62
1368335, 17803.42
1098501, 7104.57
1044773, 20171.19
1431235, 4320.12
1085401, 3344.12
1989346, 4358.34
1364410, 7948.71
1084173, 19765.24
2356267, 1945.07
2034016, 2624.67
2226435, 3061.41
1513408, 5650.76
